No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
27541;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;45000
27542;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27543;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Depok;Pasar Agung;50000
27544;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;42500
27545;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27546;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27547;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;45000
27548;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27549;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;45000
27550;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;41500
27551;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;45500
27552;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27553;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;39000
27554;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;43500
27555;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27556;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;41000
27557;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27558;Cabai Rawit Merah;12/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27559;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;45000
27560;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27561;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Depok;Pasar Agung;50000
27562;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;42500
27563;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27564;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27565;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;45000
27566;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27567;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;43500
27568;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;39000
27569;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;45500
27570;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27571;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;39000
27572;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;43500
27573;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27574;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;41000
27575;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27576;Cabai Rawit Merah;13/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27577;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;45000
27578;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27579;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Depok;Pasar Agung;50000
27580;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;42500
27581;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27582;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27583;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;45000
27584;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27585;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;43500
27586;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;39000
27587;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;45000
27588;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27589;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;39000
27590;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;40000
27591;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27592;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;41000
27593;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27594;Cabai Rawit Merah;14/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27595;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;45000
27596;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27597;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Depok;Pasar Agung;50000
27598;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;42500
27599;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27600;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27601;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;42500
27602;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;40000
27603;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;43500
27604;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;38000
27605;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;44500
27606;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27607;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;39000
27608;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;39000
27609;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27610;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;41000
27611;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;40000
27612;Cabai Rawit Merah;15/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27613;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27614;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27615;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Depok;Pasar Agung;47500
27616;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41000
27617;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27618;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27619;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;42500
27620;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27621;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;42000
27622;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;38000
27623;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;45000
27624;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27625;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;40000
27626;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;39000
27627;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27628;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;41000
27629;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;40000
27630;Cabai Rawit Merah;18/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27631;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27632;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27633;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27634;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41000
27635;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27636;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27637;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;45000
27638;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27639;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;43500
27640;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;40000
27641;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;45000
27642;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27643;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;41000
27644;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;39000
27645;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27646;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;44500
27647;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;40000
27648;Cabai Rawit Merah;19/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27649;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27650;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27651;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27652;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41000
27653;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27654;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27655;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;42500
27656;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27657;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;42500
27658;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;40000
27659;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;42000
27660;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;44500
27661;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;41000
27662;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;38500
27663;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;44500
27664;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;44500
27665;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;45000
27666;Cabai Rawit Merah;20/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27667;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27668;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27669;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27670;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41000
27671;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27672;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27673;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;42500
27674;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27675;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;39000
27676;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;39000
27677;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;40000
27678;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;40000
27679;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;41000
27680;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;38500
27681;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;40000
27682;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;40000
27683;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;45000
27684;Cabai Rawit Merah;21/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27685;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27686;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27687;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27688;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41000
27689;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27690;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;60000
27691;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;42500
27692;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;42500
27693;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;36500
27694;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;37000
27695;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;40000
27696;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;40000
27697;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;43500
27698;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;38500
27699;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;40000
27700;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;40000
27701;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;40000
27702;Cabai Rawit Merah;22/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;40000
27703;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27704;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27705;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Depok;Pasar Agung;42500
27706;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;39000
27707;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27708;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
27709;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;40000
27710;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;40000
27711;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;36500
27712;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27713;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;40000
27714;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;40000
27715;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;43500
27716;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;33500
27717;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;40000
27718;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;40000
27719;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;45000
27720;Cabai Rawit Merah;25/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
27721;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27722;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27723;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Depok;Pasar Agung;42500
27724;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;39000
27725;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27726;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
27727;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;40000
27728;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;37500
27729;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;36500
27730;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31500
27731;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;39000
27732;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;40000
27733;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;43500
27734;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;33500
27735;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;39000
27736;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;40000
27737;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;45000
27738;Cabai Rawit Merah;26/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
27739;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;-
27740;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;-
27741;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Depok;Pasar Agung;-
27742;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;-
27743;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;-
27744;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;-
27745;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;-
27746;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;-
27747;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;-
27748;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;-
27749;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;39000
27750;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;-
27751;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;-
27752;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;-
27753;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;39000
27754;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;40000
27755;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;-
27756;Cabai Rawit Merah;27/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;-
27757;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27758;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27759;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27760;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;37500
27761;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27762;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
27763;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;40000
27764;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;37500
27765;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;37000
27766;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;31500
27767;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;35000
27768;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;35000
27769;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;43500
27770;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;33500
27771;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;35000
27772;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;35000
27773;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;40000
27774;Cabai Rawit Merah;28/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
27775;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27776;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;45000
27777;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27778;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41500
27779;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27780;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;45000
27781;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;40000
27782;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;37500
27783;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Bogor;Pasar Anyar;38000
27784;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;34000
27785;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;35000
27786;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;36000
27787;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;41000
27788;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
27789;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kab. Cirebon;Pasar Weru;35500
27790;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kab. Cirebon;Pasar Mundu;35000
27791;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;32500
27792;Cabai Rawit Merah;29/11/2024;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;35000
27793;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Bekasi;Pasar Kranji;40000
27794;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;45000
27795;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Depok;Pasar Agung;45000
27796;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Depok;Pasar Cisalak;41500
27797;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
27798;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Bandung;Pasar Kiara Condong;50000
27799;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;37500
27800;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;39000
27801;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Bogor;Pasar Anyar;40000
27802;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;34000
27803;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Cirebon;Pasar Kanoman;35000
27804;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Cirebon;Pasar Kramat;35500
27805;Cabai Rawit Merah;02/12/2024;Jawa Barat;Kota Sukabumi;Pasar Gudang;40000
